user_id	chat_id	chat_title	wave	start	count
41627125	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41637171	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41638121	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41640091	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41640760	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41642301	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41649247	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41649989	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41652572	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41653381	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41655763	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41655779	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41658565	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41662886	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41663232	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41666082	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41667257	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41670239	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41671806	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41673118	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41673828	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41677790	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41679429	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41679815	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41680994	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41681201	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41682003	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41682983	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41688227	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41690214	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41692865	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41693699	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41694677	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41696544	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41700666	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41700862	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41703056	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41704223	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41705963	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41708378	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41719002	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41721939	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41722452	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41723443	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41724835	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41726133	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41726287	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41728582	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41731088	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41734691	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41737701	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41738260	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41741172	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41746367	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41749137	-73531404989116	Бесплатный Взаимопиар	1	0	1000
