user_id	chat_id	chat_title	wave	start	count
54487128	-73539161567932	Бесплатный Пиар	1	0	1000
54490681	-73539161567932	Бесплатный Пиар	1	0	1000
54499693	-73539161567932	Бесплатный Пиар	1	0	1000
54501055	-73539161567932	Бесплатный Пиар	1	0	1000
54510496	-73539161567932	Бесплатный Пиар	1	0	1000
54510746	-73539161567932	Бесплатный Пиар	1	0	1000
54521385	-73539161567932	Бесплатный Пиар	1	0	1000
54521608	-73539161567932	Бесплатный Пиар	1	0	1000
54524048	-73539161567932	Бесплатный Пиар	1	0	1000
54524109	-73539161567932	Бесплатный Пиар	1	0	1000
54526412	-73539161567932	Бесплатный Пиар	1	0	1000
54528075	-73539161567932	Бесплатный Пиар	1	0	1000
54539159	-73539161567932	Бесплатный Пиар	1	0	1000
54539320	-73539161567932	Бесплатный Пиар	1	0	1000
54544161	-73539161567932	Бесплатный Пиар	1	0	1000
54550606	-73539161567932	Бесплатный Пиар	1	0	1000
54551767	-73539161567932	Бесплатный Пиар	1	0	1000
54551955	-73539161567932	Бесплатный Пиар	1	0	1000
54558154	-73539161567932	Бесплатный Пиар	1	0	1000
54558322	-73539161567932	Бесплатный Пиар	1	0	1000
54559096	-73539161567932	Бесплатный Пиар	1	0	1000
54561702	-73539161567932	Бесплатный Пиар	1	0	1000
54563707	-73539161567932	Бесплатный Пиар	1	0	1000
54564879	-73539161567932	Бесплатный Пиар	1	0	1000
54567821	-73539161567932	Бесплатный Пиар	1	0	1000
54571304	-73539161567932	Бесплатный Пиар	1	0	1000
54575461	-73539161567932	Бесплатный Пиар	1	0	1000
54576779	-73539161567932	Бесплатный Пиар	1	0	1000
54579575	-73539161567932	Бесплатный Пиар	1	0	1000
54588975	-73539161567932	Бесплатный Пиар	1	0	1000
54591419	-73539161567932	Бесплатный Пиар	1	0	1000
54591835	-73539161567932	Бесплатный Пиар	1	0	1000
54593062	-73539161567932	Бесплатный Пиар	1	0	1000
54596313	-73539161567932	Бесплатный Пиар	1	0	1000
54597752	-73539161567932	Бесплатный Пиар	1	0	1000
54598503	-73539161567932	Бесплатный Пиар	1	0	1000
54600748	-73539161567932	Бесплатный Пиар	1	0	1000
54609746	-73539161567932	Бесплатный Пиар	1	0	1000
54613369	-73539161567932	Бесплатный Пиар	1	0	1000
54620604	-73539161567932	Бесплатный Пиар	1	0	1000
54621420	-73539161567932	Бесплатный Пиар	1	0	1000
54624009	-73539161567932	Бесплатный Пиар	1	0	1000
54626160	-73539161567932	Бесплатный Пиар	1	0	1000
54633073	-73539161567932	Бесплатный Пиар	1	0	1000
54633460	-73539161567932	Бесплатный Пиар	1	0	1000
54637628	-73539161567932	Бесплатный Пиар	1	0	1000
54637781	-73539161567932	Бесплатный Пиар	1	0	1000
54641668	-73539161567932	Бесплатный Пиар	1	0	1000
54642860	-73539161567932	Бесплатный Пиар	1	0	1000
54647950	-73539161567932	Бесплатный Пиар	1	0	1000
54648313	-73539161567932	Бесплатный Пиар	1	0	1000
54650084	-73539161567932	Бесплатный Пиар	1	0	1000
54651132	-73539161567932	Бесплатный Пиар	1	0	1000
54652149	-73539161567932	Бесплатный Пиар	1	0	1000
54653879	-73539161567932	Бесплатный Пиар	1	0	1000
54660105	-73539161567932	Бесплатный Пиар	1	0	1000
54665305	-73539161567932	Бесплатный Пиар	1	0	1000
54666864	-73539161567932	Бесплатный Пиар	1	0	1000
54673493	-73539161567932	Бесплатный Пиар	1	0	1000
54680011	-73539161567932	Бесплатный Пиар	1	0	1000
54683246	-73539161567932	Бесплатный Пиар	1	0	1000
54691177	-73539161567932	Бесплатный Пиар	1	0	1000
54697272	-73539161567932	Бесплатный Пиар	1	0	1000
54697961	-73539161567932	Бесплатный Пиар	1	0	1000
54705423	-73539161567932	Бесплатный Пиар	1	0	1000
54705803	-73539161567932	Бесплатный Пиар	1	0	1000
54710735	-73539161567932	Бесплатный Пиар	1	0	1000
54717447	-73539161567932	Бесплатный Пиар	1	0	1000
54718027	-73539161567932	Бесплатный Пиар	1	0	1000
54721047	-73539161567932	Бесплатный Пиар	1	0	1000
54724856	-73539161567932	Бесплатный Пиар	1	0	1000
54732892	-73539161567932	Бесплатный Пиар	1	0	1000
54736788	-73539161567932	Бесплатный Пиар	1	0	1000
54739831	-73539161567932	Бесплатный Пиар	1	0	1000
54743562	-73539161567932	Бесплатный Пиар	1	0	1000
54745348	-73539161567932	Бесплатный Пиар	1	0	1000
54750540	-73539161567932	Бесплатный Пиар	1	0	1000
54752203	-73539161567932	Бесплатный Пиар	1	0	1000
54753975	-73539161567932	Бесплатный Пиар	1	0	1000
54753990	-73539161567932	Бесплатный Пиар	1	0	1000
54754490	-73539161567932	Бесплатный Пиар	1	0	1000
54756745	-73539161567932	Бесплатный Пиар	1	0	1000
54765348	-73539161567932	Бесплатный Пиар	1	0	1000
54767142	-73539161567932	Бесплатный Пиар	1	0	1000
54772795	-73539161567932	Бесплатный Пиар	1	0	1000
54774641	-73539161567932	Бесплатный Пиар	1	0	1000
54783954	-73539161567932	Бесплатный Пиар	1	0	1000
54789543	-73539161567932	Бесплатный Пиар	1	0	1000
54805828	-73539161567932	Бесплатный Пиар	1	0	1000
54807002	-73539161567932	Бесплатный Пиар	1	0	1000
54807673	-73539161567932	Бесплатный Пиар	1	0	1000
54812582	-73539161567932	Бесплатный Пиар	1	0	1000
54817211	-73539161567932	Бесплатный Пиар	1	0	1000
54818212	-73539161567932	Бесплатный Пиар	1	0	1000
54826397	-73539161567932	Бесплатный Пиар	1	0	1000
54827277	-73539161567932	Бесплатный Пиар	1	0	1000
54833141	-73539161567932	Бесплатный Пиар	1	0	1000
54847768	-73539161567932	Бесплатный Пиар	1	0	1000
54848392	-73539161567932	Бесплатный Пиар	1	0	1000
54851460	-73539161567932	Бесплатный Пиар	1	0	1000
54852250	-73539161567932	Бесплатный Пиар	1	0	1000
54855505	-73539161567932	Бесплатный Пиар	1	0	1000
54858229	-73539161567932	Бесплатный Пиар	1	0	1000
54858993	-73539161567932	Бесплатный Пиар	1	0	1000
54859214	-73539161567932	Бесплатный Пиар	1	0	1000
54860912	-73539161567932	Бесплатный Пиар	1	0	1000
54861212	-73539161567932	Бесплатный Пиар	1	0	1000
54864404	-73539161567932	Бесплатный Пиар	1	0	1000
54864691	-73539161567932	Бесплатный Пиар	1	0	1000
54875063	-73539161567932	Бесплатный Пиар	1	0	1000
54875549	-73539161567932	Бесплатный Пиар	1	0	1000
54878378	-73539161567932	Бесплатный Пиар	1	0	1000
54880905	-73539161567932	Бесплатный Пиар	1	0	1000
54886969	-73539161567932	Бесплатный Пиар	1	0	1000
54889579	-73539161567932	Бесплатный Пиар	1	0	1000
54889650	-73539161567932	Бесплатный Пиар	1	0	1000
54894268	-73539161567932	Бесплатный Пиар	1	0	1000
54908920	-73539161567932	Бесплатный Пиар	1	0	1000
54925799	-73539161567932	Бесплатный Пиар	1	0	1000
54927621	-73539161567932	Бесплатный Пиар	1	0	1000
54928334	-73539161567932	Бесплатный Пиар	1	0	1000
54931078	-73539161567932	Бесплатный Пиар	1	0	1000
54933510	-73539161567932	Бесплатный Пиар	1	0	1000
54940571	-73539161567932	Бесплатный Пиар	1	0	1000
54946280	-73539161567932	Бесплатный Пиар	1	0	1000
54946511	-73539161567932	Бесплатный Пиар	1	0	1000
54949125	-73539161567932	Бесплатный Пиар	1	0	1000
54953361	-73539161567932	Бесплатный Пиар	1	0	1000
54959868	-73539161567932	Бесплатный Пиар	1	0	1000
54962765	-73539161567932	Бесплатный Пиар	1	0	1000
54964855	-73539161567932	Бесплатный Пиар	1	0	1000
54973860	-73539161567932	Бесплатный Пиар	1	0	1000
54978869	-73539161567932	Бесплатный Пиар	1	0	1000
54993845	-73539161567932	Бесплатный Пиар	1	0	1000
54997035	-73539161567932	Бесплатный Пиар	1	0	1000
54997548	-73539161567932	Бесплатный Пиар	1	0	1000
55001546	-73539161567932	Бесплатный Пиар	1	0	1000
55002899	-73539161567932	Бесплатный Пиар	1	0	1000
55003338	-73539161567932	Бесплатный Пиар	1	0	1000
55005156	-73539161567932	Бесплатный Пиар	1	0	1000
55009187	-73539161567932	Бесплатный Пиар	1	0	1000
55010862	-73539161567932	Бесплатный Пиар	1	0	1000
55019022	-73539161567932	Бесплатный Пиар	1	0	1000
55021052	-73539161567932	Бесплатный Пиар	1	0	1000
55022484	-73539161567932	Бесплатный Пиар	1	0	1000
55022919	-73539161567932	Бесплатный Пиар	1	0	1000
55023309	-73539161567932	Бесплатный Пиар	1	0	1000
55026608	-73539161567932	Бесплатный Пиар	1	0	1000
55033178	-73539161567932	Бесплатный Пиар	1	0	1000
55033390	-73539161567932	Бесплатный Пиар	1	0	1000
55039419	-73539161567932	Бесплатный Пиар	1	0	1000
55046125	-73539161567932	Бесплатный Пиар	1	0	1000
55049142	-73539161567932	Бесплатный Пиар	1	0	1000
55054902	-73539161567932	Бесплатный Пиар	1	0	1000
55062429	-73539161567932	Бесплатный Пиар	1	0	1000
55066984	-73539161567932	Бесплатный Пиар	1	0	1000
55068570	-73539161567932	Бесплатный Пиар	1	0	1000
55070426	-73539161567932	Бесплатный Пиар	1	0	1000
55084913	-73539161567932	Бесплатный Пиар	1	0	1000
55087291	-73539161567932	Бесплатный Пиар	1	0	1000
55094138	-73539161567932	Бесплатный Пиар	1	0	1000
55095259	-73539161567932	Бесплатный Пиар	1	0	1000
55095817	-73539161567932	Бесплатный Пиар	1	0	1000
55102661	-73539161567932	Бесплатный Пиар	1	0	1000
55107749	-73539161567932	Бесплатный Пиар	1	0	1000
55110309	-73539161567932	Бесплатный Пиар	1	0	1000
55110565	-73539161567932	Бесплатный Пиар	1	0	1000
55111059	-73539161567932	Бесплатный Пиар	1	0	1000
55117644	-73539161567932	Бесплатный Пиар	1	0	1000
55134201	-73539161567932	Бесплатный Пиар	1	0	1000
55137197	-73539161567932	Бесплатный Пиар	1	0	1000
55138425	-73539161567932	Бесплатный Пиар	1	0	1000
55139089	-73539161567932	Бесплатный Пиар	1	0	1000
55139180	-73539161567932	Бесплатный Пиар	1	0	1000
55140398	-73539161567932	Бесплатный Пиар	1	0	1000
55147624	-73539161567932	Бесплатный Пиар	1	0	1000
55148851	-73539161567932	Бесплатный Пиар	1	0	1000
55154868	-73539161567932	Бесплатный Пиар	1	0	1000
55155384	-73539161567932	Бесплатный Пиар	1	0	1000
55158029	-73539161567932	Бесплатный Пиар	1	0	1000
55164868	-73539161567932	Бесплатный Пиар	1	0	1000
55166381	-73539161567932	Бесплатный Пиар	1	0	1000
55173720	-73539161567932	Бесплатный Пиар	1	0	1000
55174137	-73539161567932	Бесплатный Пиар	1	0	1000
55183641	-73539161567932	Бесплатный Пиар	1	0	1000
55184949	-73539161567932	Бесплатный Пиар	1	0	1000
55191260	-73539161567932	Бесплатный Пиар	1	0	1000
55191709	-73539161567932	Бесплатный Пиар	1	0	1000
